"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"244","Brothers of Metal","Sweden","Metal","Big Indie Labels","22344","12448","310104","469194022","780777","2354269","48281","104000","10767827","119397","87575","N/A","40376","48444","36790","442","26314","N/A","N/A","N/A","N/A","N/A"
"245","Somniare","Australia","Metal","Other Indie / Unsigned","22754","11747","1798","57929258","1393218","14211075","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"246","Bury Tomorrow","United Kingdom","Metal","Sony Music Entertainment, Big Indie Labels","22808","19452","349836","375644106","446677","4797127","27442","106000","58619800","716739","25538","10011","130139","197058","57108","1926","18640","162894","2","0","0","0.528040923211019"
"247","Flame of Life","United States","Metal","N/A","22840","754891","N/A","N/A","N/A","N/A","9004","227000","3693030","69092","598001","N/A","N/A","2006","N/A","755","N/A","N/A","N/A","N/A","N/A","N/A"
"248","Sylosis","United Kingdom","Metal","Big Indie Labels","22868","30653","183487","109873949","350873","5612582","36625","50100","15637225","257151","47815","3651","79642","124566","19282","N/A","35697","N/A","N/A","N/A","N/A","N/A"
"249","Overkill","United States","Metal","Big Indie Labels","22929","26754","628838","110726268","197729","3219833","60556","N/A","N/A","N/A","25407","N/A","182354","621419","111224","N/A","5711","N/A","N/A","N/A","N/A","N/A"
"250","Immortal","Norway","Metal","Big Indie Labels","22975","32371","429517","101712647","182327","2058002","33740","187000","42981319","399796","28935","N/A","71512","920698","122637","N/A","20832","48576","7","0","0","13.216842367437533"
"251","Phonk King","India","Metal","Other Indie / Unsigned","23035","8134","9986","382932267","2853193","25010035","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"252","Fever 333","United States","Metal","Big Indie Labels, Sony Music Entertainment","23036","14140","293188","312303789","746291","8774737","43359","108000","30272887","580028","33062","13223","167779","89130","22939","3371","21358","144498","1","0","0","3.0753226897238495"
"253","Gwar","United States","Metal","Other Indie / Unsigned","23133","41185","269198","103853343","146998","1246476","30025","94000","31471659","371930","19053","55752","199390","452491","15700","3108","15807","N/A","N/A","N/A","N/A","N/A"
