"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"466","Emre Kaya","Turkey","Pop","N/A","16185","27903","182598","80076995","595055","767994","15172","45000","285434993","1064424","12478","62030","1668024","263459","34979","52","14281","N/A","N/A","N/A","N/A","N/A"
"467","Farhan Ali Qadri","Pakistan","Pop","N/A","16214","122086","47088","11027953","38265","2821","5370","742000","252040602","1652278","73236","N/A","9365","125587","197","N/A","149422","N/A","N/A","N/A","N/A","N/A"
"468","Omar ID (عمر اى دى)","Egypt","Pop","Big Indie Labels, Universal Music Group","16245","25995","519042","46119112","317870","4644","29040","191000","32192521","522990","35785","591804","N/A","26462","383","6268","N/A","N/A","N/A","N/A","N/A","N/A"
"469","Magdy El Zahar","Egypt","Pop","Big Indie Labels","16259","8974","1607127","139234646","804880","809947","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","143","1676","N/A","N/A","N/A","N/A","N/A","N/A"
"470","Mahmoud Fadl","Egypt","Pop","Big Indie Labels","16369","142733","9956","3784356","63369","43681","17551","711000","87069639","2483372","5624","2939917","541874","2455963","265","2425","43218","N/A","N/A","N/A","N/A","N/A"
"471","Nicole Saba","Lebanon","Pop","Big Indie Labels","16426","104513","113105","4608662","13391","519940","28598","74700","97000268","578289","3515","351923","4290563","3460417","9795","N/A","163044","166087","1","0","0","0.2640204616055095"
"472","Doğukan Manço","Turkey","Middle Eastern","Other Indie / Unsigned","16493","62355","31969","21639618","230937","455561","7573","540000","351514151","4717311","10687","60089","320079","357557","14458","1385","98472","N/A","N/A","N/A","N/A","N/A"
"473","Al Walid Hallani","Lebanon","Pop","N/A","16553","66265","42893","34056406","114679","679164","16592","215000","113057304","861166","4805","874774","1294852","118131","600","N/A","36539","N/A","N/A","N/A","N/A","N/A"
"474","Oguzhan Ugur","Turkey","Rock","N/A","16569","72449","51197","44283207","86488","247561","21979","244000","149316420","1160124","4336","114730","6692428","29578","2825","N/A","160240","N/A","N/A","N/A","N/A","N/A"
"475","NAWAL EL-KUWAITIA","Kuwait","Pop","Warner Music Group, Big Indie Labels","16584","83082","193272","11418537","21847","40215","9065","531000","403387700","2470768","13229","1202","1003154","387186","175634","77","76890","N/A","N/A","N/A","N/A","N/A"
"476","Ayla Çelik","Turkey","Pop","Big Indie Labels, Sony Music Entertainment","16608","38162","51723","84800319","354153","965302","6512","438000","392138022","1603412","32339","12997","336489","175699","53154","N/A","18470","N/A","N/A","N/A","N/A","N/A"
